script	type	refs	value
scripts\cp_mp\crossbow.gsc	0	1	molotov_simulate_impact
scripts\cp_mp\crossbow.gsc	0	2	enemyTarget
scripts\cp_mp\crossbow.gsc	0	1	riotshield
scripts\cp_mp\crossbow.gsc	0	1	frontend
scripts\cp_mp\crossbow.gsc	0	1	_fe
scripts\cp_mp\crossbow.gsc	0	3	script_model
scripts\cp_mp\crossbow.gsc	0	3	bolt_default
scripts\cp_mp\crossbow.gsc	0	4	bolt_stun
scripts\cp_mp\crossbow.gsc	0	4	bolt_stun_vday
scripts\cp_mp\crossbow.gsc	0	1	trigger_rotatable_radius
scripts\cp_mp\crossbow.gsc	0	1	bolt_pickup
scripts\cp_mp\crossbow.gsc	0	2	removePickup
scripts\cp_mp\crossbow.gsc	0	1	trigger
scripts\cp_mp\crossbow.gsc	0	1	iw9_dm_crossbow_mp
scripts\cp_mp\crossbow.gsc	0	1	ammo_bolt_std
scripts\cp_mp\crossbow.gsc	0	1	ammo_bolt_gas
scripts\cp_mp\crossbow.gsc	0	2	hudIconType
scripts\cp_mp\crossbow.gsc	0	2	damage
scripts\cp_mp\crossbow.gsc	0	1	crossbowbolt
scripts\cp_mp\crossbow.gsc	0	2	bolt_explo
scripts\cp_mp\crossbow.gsc	0	3	bolt_fire
scripts\cp_mp\crossbow.gsc	0	1	bolt_molotov
scripts\cp_mp\crossbow.gsc	0	1	weapon_wm_sn_crossbow_bolt_explosive_static
scripts\cp_mp\crossbow.gsc	0	1	weapon_wm_sn_crossbow_bolt_fire_static
scripts\cp_mp\crossbow.gsc	0	1	weapon_wm_sn_crossbow_bolt_stun_static
scripts\cp_mp\crossbow.gsc	0	1	weapon_wm_sn_crossbow_bolt_stun_vday_static
scripts\cp_mp\crossbow.gsc	0	1	weapon_wm_sn_crossbow_bolt_molotov_static
scripts\cp_mp\crossbow.gsc	0	1	weapon_wm_sn_crossbow_bolt_static
scripts\cp_mp\crossbow.gsc	0	1	scriptable
scripts\cp_mp\crossbow.gsc	0	2	isLimbDismembered
scripts\cp_mp\crossbow.gsc	0	2	ai
scripts\cp_mp\crossbow.gsc	0	1	suicidebomber
scripts\cp_mp\crossbow.gsc	0	1	vehicle_deleted
scripts\cp_mp\crossbow.gsc	0	1	detonated
scripts\cp_mp\crossbow.gsc	0	1	beginC130
scripts\cp_mp\crossbow.gsc	0	1	Ent expects to be a crossbow bolt, but no longer is.
scripts\cp_mp\crossbow.gsc	0	1	player_corpse
scripts\cp_mp\crossbow.gsc	0	1	uav
scripts\cp_mp\crossbow.gsc	0	1	gunship
scripts\cp_mp\crossbow.gsc	0	1	equip_tac_cover
scripts\cp_mp\crossbow.gsc	0	1	ammo_bolt_db
scripts\cp_mp\crossbow.gsc	0	1	weapon_fired
scripts\cp_mp\crossbow.gsc	0	3	reload
scripts\cp_mp\crossbow.gsc	0	1	fourx04
scripts\cp_mp\crossbow.gsc	0	5	ui_reticle_mtx_action
scripts\cp_mp\crossbow.gsc	0	1	script_origin
scripts\cp_mp\crossbow.gsc	0	1	thermite_bomb_crossbow_impact
scripts\cp_mp\crossbow.gsc	0	2	thermite_bomb_crossbow_fire_lp
scripts\cp_mp\crossbow.gsc	0	1	thermite_bomb_crossbow_fire_end
scripts\cp_mp\crossbow.gsc	0	4	
scripts\cp_mp\crossbow.gsc	0	1	tag_wheel
scripts\cp_mp\crossbow.gsc	0	1	tag_door
script_62c9635e42f2735a	0	4	ui_firing_range_has_started
script_62c9635e42f2735a	0	6	ui_firing_range_weapon_in_use_loot_index
script_62c9635e42f2735a	0	1	allies
script_62c9635e42f2735a	0	1	frontend_firingrange
script_62c9635e42f2735a	0	7	
script_62c9635e42f2735a	0	2	playing
script_62c9635e42f2735a	0	2	none
script_62c9635e42f2735a	0	1	altmode
script_62c9635e42f2735a	0	2	updateWeaponSwitch
script_62c9635e42f2735a	0	1	weapon_change
script_62c9635e42f2735a	0	6	ui_firing_range_accuracy
script_62c9635e42f2735a	0	6	ui_firing_range_target_kill_count
script_62c9635e42f2735a	0	1	specialty_fastreload
script_62c9635e42f2735a	0	1	jup_defaultsuit_mp
script_62c9635e42f2735a	0	1	specialty_pistoldraw
script_62c9635e42f2735a	0	8	exit_firing_range
script_62c9635e42f2735a	0	2	resetWeaponStats
script_62c9635e42f2735a	0	1	firing_range_weapon_stats_reset
script_62c9635e42f2735a	0	1	music_mainmenu_mp
script_62c9635e42f2735a	0	1	spectator
script_62c9635e42f2735a	0	1	bundle_id
script_62c9635e42f2735a	0	1	nb_bullet_fired
script_62c9635e42f2735a	0	1	nb_inspection
script_62c9635e42f2735a	0	1	nb_target_killed
script_62c9635e42f2735a	0	1	accuracy
script_62c9635e42f2735a	0	2	time_spent_in_firing_range
script_62c9635e42f2735a	0	1	dlog_event_try_a_gun_stats
script_62c9635e42f2735a	0	1	last_primary_weapon
script_62c9635e42f2735a	0	1	last_primary_type
script_62c9635e42f2735a	0	2	todo
script_62c9635e42f2735a	0	1	last_seconday_weapon
script_62c9635e42f2735a	0	1	last_secondary_type
script_62c9635e42f2735a	0	1	last_bullets_fired
script_62c9635e42f2735a	0	1	last_targets_killed
script_62c9635e42f2735a	0	1	last_accuracy
script_62c9635e42f2735a	0	1	num_plates_zero
script_62c9635e42f2735a	0	1	num_plates_one
script_62c9635e42f2735a	0	1	num_plates_two
script_62c9635e42f2735a	0	1	num_plates_three
script_62c9635e42f2735a	0	1	dlog_event_firing_range_stats
script_62c9635e42f2735a	0	1	tag_origin
script_62c9635e42f2735a	0	1	ui_firing_range_lane
script_62c9635e42f2735a	0	2	infiniteAmmo
script_62c9635e42f2735a	0	1	ui_firing_range_num_dummy_plates
script_62c9635e42f2735a	0	1	disconnect
script_62c9635e42f2735a	0	1	game_ended
script_62c9635e42f2735a	0	1	luinotifyserver
script_62c9635e42f2735a	0	1	ui_set_dummy_num_plates
script_62c9635e42f2735a	0	1	enemyTarget
script_62c9635e42f2735a	0	1	script_origin
script_62c9635e42f2735a	0	1	targetname
script_62c9635e42f2735a	0	3	damage
script_62c9635e42f2735a	0	2	MOD_EXPLOSIVE_BULLET
script_62c9635e42f2735a	0	2	torso_upper
script_62c9635e42f2735a	0	2	head
script_62c9635e42f2735a	0	1	left_leg_upper
script_62c9635e42f2735a	0	1	left_arm_upper
script_62c9635e42f2735a	0	2	processDamageThisFrame
script_62c9635e42f2735a	0	3	damage_done
script_62c9635e42f2735a	0	1	MOD_FIRE
script_62c9635e42f2735a	0	1	MOD_EXPLOSIVE
script_62c9635e42f2735a	0	2	jup_firingrange_target_bullet_impact_headshot
script_62c9635e42f2735a	0	2	jup_firingrange_target_bullet_impact
script_62c9635e42f2735a	0	1	hitarmormaxplatebreak
script_62c9635e42f2735a	0	1	hitarmorlightbreak
script_62c9635e42f2735a	0	1	hit_marker_3d_armor_break
script_62c9635e42f2735a	0	1	hitarmorlightmaxlevel
script_62c9635e42f2735a	0	1	hitarmorlight
script_62c9635e42f2735a	0	1	mp_headshot_alert
script_62c9635e42f2735a	0	1	mp_kill_alert
script_62c9635e42f2735a	0	1	jup_firingrange_target_bullet_impact_death
script_62c9635e42f2735a	0	2	standard
script_62c9635e42f2735a	0	1	entitydeleted
script_62c9635e42f2735a	0	1	iw9_mp_firingrange_dummy_death
script_62c9635e42f2735a	0	1	uin_firingrange_target_fall
script_62c9635e42f2735a	0	1	iw9_mp_firingrange_dummy_deathidle
script_62c9635e42f2735a	0	1	uin_firingrange_target_rise
script_62c9635e42f2735a	0	1	iw9_mp_firingrange_dummy_respawn
script_62c9635e42f2735a	0	2	frontend_watch_bullets
script_62c9635e42f2735a	0	1	weapon_fired
script_62c9635e42f2735a	0	3	wait_for_bullet_result
script_62c9635e42f2735a	0	2	timeout_damage
script_62c9635e42f2735a	0	1	spread
script_62c9635e42f2735a	0	1	lHandWeap
script_62c9635e42f2735a	0	1	rHandWeap
script_62c9635e42f2735a	0	1	iw9_sh_mike1014_mp
script_62c9635e42f2735a	0	1	iw9_sh_vecho_mp
script_62c9635e42f2735a	0	1	iw9_pi_swhiskey_mp
script_62c9635e42f2735a	0	1	iw9_sh_charlie725
script_62c9635e42f2735a	0	1	iw9_pi_swhiskey
script_62c9635e42f2735a	0	1	bar_sh_short_p14
script_62c9635e42f2735a	0	7	_
script_62c9635e42f2735a	0	1	alt
script_62c9635e42f2735a	0	1	iw8
script_62c9635e42f2735a	0	1	iw9
script_62c9635e42f2735a	0	2	t10
script_62c9635e42f2735a	0	2	jup
script_62c9635e42f2735a	0	1	ar
script_62c9635e42f2735a	0	1	sm
script_62c9635e42f2735a	0	1	lm
script_62c9635e42f2735a	0	1	sh
script_62c9635e42f2735a	0	1	sn
script_62c9635e42f2735a	0	1	dm
script_62c9635e42f2735a	0	1	pi
script_62c9635e42f2735a	0	1	la
script_62c9635e42f2735a	0	1	me
script_62c9635e42f2735a	0	1	br
script_62c9635e42f2735a	0	1	MOD_RIFLE_BULLET
script_62c9635e42f2735a	0	1	sniper
script_62c9635e42f2735a	0	1	iw9_sn_limax_mp
script_62c9635e42f2735a	0	1	specialty_explosivebullet
script_62c9635e42f2735a	0	1	iw9_dm_crossbow_mp
scripts\engine\trace.gsc	0	12	physicsquery_closest
scripts\engine\trace.gsc	0	4	physicscontents_clipshot
scripts\engine\trace.gsc	0	4	physicscontents_water
scripts\engine\trace.gsc	0	5	physicscontents_vehicle
scripts\engine\trace.gsc	0	3	physicscontents_item
scripts\engine\trace.gsc	0	6	physicscontents_characterproxy
scripts\engine\trace.gsc	0	4	physicscontents_itemclip
scripts\engine\trace.gsc	0	3	physicscontents_vehicleclip
scripts\engine\trace.gsc	0	5	physicscontents_glass
scripts\engine\trace.gsc	0	5	physicsquery_all
scripts\engine\trace.gsc	0	6	physicsquery_any
scripts\engine\trace.gsc	0	1	can_see_origin() requires a valid origin to be passed in.
scripts\engine\trace.gsc	0	1	can_see_origin() can only be called on a player or AI.
scripts\engine\trace.gsc	0	5	half_height
scripts\engine\trace.gsc	0	4	trace_end
scripts\engine\trace.gsc	0	5	trace_start
scripts\engine\trace.gsc	0	1	player_trace can only be called on a player!
scripts\engine\trace.gsc	0	1	player_trace_get_all_results can only be called on a player!
scripts\engine\trace.gsc	0	1	player_trace_passed can only be called on a player!
scripts\engine\trace.gsc	0	1	player_get_closest_point can only be called on a player!
scripts\engine\trace.gsc	0	3	ai_trace can only be called on an AI!
scripts\engine\trace.gsc	0	1	ai_trace_get_all_results can only be called on an AI!
scripts\engine\trace.gsc	0	2	physicscontents_aiclip
scripts\engine\trace.gsc	0	1	physicscontents_solid
scripts\engine\trace.gsc	0	3	physicscontents_playerclip
scripts\engine\trace.gsc	0	3	physicscontents_ainosight
scripts\engine\trace.gsc	0	3	physicscontents_foliage
scripts\engine\trace.gsc	0	2	physicscontents_foliage_audio
scripts\engine\trace.gsc	0	2	physicscontents_ainoshoot
scripts\engine\trace.gsc	0	2	physicscontents_missileclip
scripts\engine\trace.gsc	0	1	physicscontents_cameraclip
scripts\engine\trace.gsc	0	1	physicscontents_edge
scripts\engine\trace.gsc	0	1	physicscontents_trigger
scripts\engine\trace.gsc	0	1	physicscontents_useclip
scripts\engine\trace.gsc	0	2	surfaceflags
scripts\engine\trace.gsc	0	1	index
scripts\engine\trace.gsc	0	1	surfaceindex
scripts\engine\trace.gsc	0	1	name
scripts\engine\trace.gsc	0	1	surfacetype
scripts\engine\trace.gsc	0	1	radius
scripts\engine\trace.gsc	0	1	angles
scripts\engine\trace.gsc	0	1	fraction
scripts\engine\trace.gsc	0	1	distance
scripts\engine\trace.gsc	0	1	position
scripts\engine\trace.gsc	0	1	shape_position
scripts\engine\trace.gsc	0	1	normal
scripts\engine\trace.gsc	0	1	contact_normal
scripts\engine\trace.gsc	0	1	hittype_none
scripts\engine\trace.gsc	0	1	hittype
script_640f33037ba8d927	0	1	gamestarted
script_640f33037ba8d927	0	3	targetname
script_640f33037ba8d927	0	1	spaceshipment_loot_crate_lege
script_640f33037ba8d927	0	1	space_shipment_geo
script_640f33037ba8d927	0	1	br_loot_cache_lege
script_640f33037ba8d927	0	2	closed_usable
script_640f33037ba8d927	0	2	body
script_640f33037ba8d927	0	1	buy_station_space_shipment
script_640f33037ba8d927	0	1	br_plunder_box
script_6559b97af8aaf4bd	0	1	Missing function pointer for 
script_6559b97af8aaf4bd	0	1	revival_helper_stim
script_6559b97af8aaf4bd	0	1	default
script_6559b97af8aaf4bd	0	17	death
script_6559b97af8aaf4bd	0	1	stealth_idle
script_6559b97af8aaf4bd	0	2	end
script_6559b97af8aaf4bd	0	1	revival
script_6559b97af8aaf4bd	0	11	end_revival
script_6559b97af8aaf4bd	0	1	focused_on
script_6559b97af8aaf4bd	0	1	path_set
script_6559b97af8aaf4bd	0	1	angle deltas
script_6559b97af8aaf4bd	0	1	dying_back_crawl_done
script_6559b97af8aaf4bd	0	2	reviving_guy
script_6559b97af8aaf4bd	0	1	reviving_intro
script_6559b97af8aaf4bd	0	2	crouch
script_6559b97af8aaf4bd	0	2	bt_goal
script_6559b97af8aaf4bd	0	4	caps/interactions/cap_ai_revival
script_6559b97af8aaf4bd	0	4	cap_ai_revival
script_6559b97af8aaf4bd	0	1	reviving_intro_starts
script_6559b97af8aaf4bd	0	6	cap_exit_completed
script_6559b97af8aaf4bd	0	1	tag_sync
script_6559b97af8aaf4bd	0	1	being_revived
script_6559b97af8aaf4bd	0	1	early_revived_success
script_6559b97af8aaf4bd	0	2	stand
script_6559b97af8aaf4bd	0	1	full
script_6559b97af8aaf4bd	0	1	shot_by_revive_pistol
script_6559b97af8aaf4bd	0	1	cover
script_6559b97af8aaf4bd	0	1	_back
script_6559b97af8aaf4bd	0	2	4
script_6559b97af8aaf4bd	0	1	6
script_6559b97af8aaf4bd	0	1	dying_guy
scripts\common\ai.gsc	0	1	_animsetname_init
scripts\common\ai.gsc	0	1	on_first_ai_init
scripts\common\ai.gsc	0	1	ai_init_complete
scripts\common\ai.gsc	0	1	on_ai_init
scripts\common\ai.gsc	0	7	death
scripts\common\ai.gsc	0	1	Tried to disable long death on a non living thing
scripts\common\ai.gsc	0	1	Tried to enable long death on a non living thing
scripts\common\ai.gsc	0	1	finished spawning
scripts\common\ai.gsc	0	5	none
scripts\common\ai.gsc	0	2	anim_placeweaponon
scripts\common\ai.gsc	0	1	
scripts\common\ai.gsc	0	4	tag_weapon_right
scripts\common\ai.gsc	0	1	toprail
scripts\common\ai.gsc	0	1	railcust
scripts\common\ai.gsc	0	2	right
scripts\common\ai.gsc	0	1	automatic
scripts\common\ai.gsc	0	1	stop_use_turret
scripts\common\ai.gsc	0	1	Tried to do magic_bullet_shield on a dead or undefined guy.
scripts\common\ai.gsc	0	1	Tried to do magic_bullet_shield on a guy about to die.
scripts\common\ai.gsc	0	1	Trying to turn on magic_bullet_shield while synced melee in progress (might be about to die).
scripts\common\ai.gsc	0	1	Can't call magic bullet shield on a character twice. Use make_hero and remove_heroes_from_array so that you don't end up with shielded guys in your logic.
scripts\common\ai.gsc	0	1	attackeraccuracy
scripts\common\ai.gsc	0	3	magic_bullet_shield
scripts\common\ai.gsc	0	1	damageshield
scripts\common\ai.gsc	0	1	stop_magic_bullet_shield
scripts\common\ai.gsc	0	1	Tried to stop magic bullet shield on a guy without magic bulletshield
scripts\common\ai.gsc	0	4	choose_long_death
scripts\common\ai.gsc	0	1	My current asm [
scripts\common\ai.gsc	0	1	] has no choose_long_death state
scripts\common\ai.gsc	0	1	Prone
scripts\common\ai.gsc	0	1	Left
scripts\common\ai.gsc	0	1	Right
scripts\common\ai.gsc	0	1	Cover Crouch
scripts\common\ai.gsc	0	1	Conceal
scripts\common\ai.gsc	0	1	Cover Stand
scripts\common\ai.gsc	0	3	turret_mount_requested
scripts\common\ai.gsc	0	2	turret_mounted
scripts\common\ai.gsc	0	2	turret_dismount_requested
scripts\common\ai.gsc	0	1	scriptables_ready
scripts\common\ai.gsc	0	1	0
scripts\common\ai.gsc	0	11	wind
scripts\common\ai.gsc	0	1	10
scripts\common\ai.gsc	0	1	20
scripts\common\ai.gsc	0	1	30
scripts\common\ai.gsc	0	1	40
scripts\common\ai.gsc	0	1	50
scripts\common\ai.gsc	0	1	60
scripts\common\ai.gsc	0	1	70
scripts\common\ai.gsc	0	1	80
scripts\common\ai.gsc	0	1	90
scripts\common\ai.gsc	0	1	100
scripts\common\ai.gsc	0	1	Value of, 
scripts\common\ai.gsc	0	1	 is incorrect!
scripts\common\ai.gsc	0	2	stop_wind_debug
scripts\common\ai.gsc	0	1	left
scripts\common\ai.gsc	0	1	game_ended
scripts\common\ai.gsc	0	1	on_ai_set_max_health
scripts\common\ai.gsc	0	1	mglAddActiveSmoke() is called with unsupported smoke type
scripts\common\ai.gsc	0	2	ai
scripts\common\ai.gsc	0	1	long_death
scripts\common\ai.gsc	0	2	updating_deathflag_
scripts\common\ai.gsc	0	1	entitydeleted
scripts\common\ai.gsc	0	1	allies
scripts\common\ai.gsc	0	3	targetname
scripts\common\ai.gsc	0	1	 
scripts\common\ai.gsc	0	1	warlord
scripts\common\ai.gsc	0	1	special
scripts\common\ai.gsc	0	1	elite
scripts\common\ai.gsc	0	1	boss
scripts\common\ai.gsc	0	1	+
scripts\common\ai.gsc	0	1	goal
scripts\common\ai.gsc	0	1	bseq_user_deleted
script_663ff1906e9fe70	0	1	left
script_663ff1906e9fe70	0	1	top
script_663ff1906e9fe70	0	2	fullscreen
script_663ff1906e9fe70	0	1	black
scripts\asm\shared\mp\utility.gsc	0	1	killanimscript
scripts\asm\shared\mp\utility.gsc	0	1	traverse_begin
scripts\asm\shared\mp\utility.gsc	0	1	traverse_end
scripts\asm\shared\mp\utility.gsc	0	2	_finished
scripts\asm\shared\mp\utility.gsc	0	1	terminate_ai_threads
scripts\asm\shared\mp\utility.gsc	0	1	loop_end
scripts\asm\shared\mp\utility.gsc	0	1	path_set
scripts\asm\shared\mp\utility.gsc	0	1	sharp_turn
scripts\asm\shared\mp\utility.gsc	0	1	crouch
scripts\asm\shared\mp\utility.gsc	0	4	CancelAnimscriptMP
scripts\asm\shared\mp\utility.gsc	0	2	AnimscriptMP_Complete
scripts\asm\shared\mp\utility.gsc	0	5	death
scripts\asm\shared\mp\utility.gsc	0	3	end
scripts\asm\shared\mp\utility.gsc	0	1	single anim
scripts\asm\shared\mp\utility.gsc	0	1	looping anim
scripts\asm\shared\mp\utility.gsc	0	2	animscript
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_single cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	28	animscripted
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_first_frame cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_single_earlyend cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_loop cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_loop_earlyend cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_loop_for_time cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	2	animscripted_loop_n_times cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_single_relative cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	1	animscripted_single_arrive_at cannot be used on a dead AI
scripts\asm\shared\mp\utility.gsc	0	1	_animscripted
scripts\asm\shared\mp\utility.gsc	0	1	agent_scripted_
script_6775ad452d13858	0	20	
script_6775ad452d13858	0	1	Can't find operator bundle: 
script_6775ad452d13858	0	1	Can't find operator skin bundle: 
script_6775ad452d13858	0	1	Can't find operator execution bundle: 
script_6775ad452d13858	0	1	EAST
script_6775ad452d13858	0	1	FEMALE
script_6775ad452d13858	0	1	female
script_6775ad452d13858	0	1	male
script_6775ad452d13858	0	2	getActiveOperatorSkinLootID
script_6775ad452d13858	0	4	instanceInventory
script_6775ad452d13858	0	1	skin
script_6775ad452d13858	0	3	operatorCustomization
script_6775ad452d13858	0	3	customizationSetup
script_6775ad452d13858	0	2	getActiveOperatorExecutionLootID
script_6775ad452d13858	0	1	execution
script_6775ad452d13858	0	1	taunt
script_6775ad452d13858	0	1	Can't find operator from skin ref: 
script_6775ad452d13858	0	1	Can't find operator execution with ID: 
script_6775ad452d13858	0	1	Can't find operator execution with ref: 
script_6775ad452d13858	0	2	none
script_6775ad452d13858	0	2	operatorQuips.csv
script_6775ad452d13858	0	1	Can't find operator body data by model: 
script_6775ad452d13858	0	1	Can't find operator body data by index: 
script_6775ad452d13858	0	1	vestlight
script_6853191397ec0259	0	1	vfx/core/screen/vfx_melee_blood_spray
script_6853191397ec0259	0	2	melee_spray
script_6853191397ec0259	0	3	top
script_6853191397ec0259	0	2	flash
script_6853191397ec0259	0	2	stun
script_6853191397ec0259	0	2	gas
script_6853191397ec0259	0	2	poison
script_6853191397ec0259	0	2	explosion
script_6853191397ec0259	0	2	damage
script_6853191397ec0259	0	2	bottom
script_6853191397ec0259	0	1	_shellShock called before shellshock_utility::init()
script_6853191397ec0259	0	1	_shellShock called with an invalid category.  Valid categories are top, flash, stun, gas, explosion, damage, and bottom.
script_6853191397ec0259	0	1	could not find an interrupt delay func for category: 
script_6853191397ec0259	0	1	.
script_6853191397ec0259	0	1	Interrupt delay func for name: 
script_6853191397ec0259	0	1	 and cagetory: 
script_6853191397ec0259	0	1	 returned undefined.
script_6853191397ec0259	0	9	shellshock
script_6853191397ec0259	0	2	_shellshock_cleanup
script_6853191397ec0259	0	4	disconnect
script_6853191397ec0259	0	2	_stopShellShock
script_6853191397ec0259	0	2	flashInterruptDelayFunc
script_6853191397ec0259	0	1	shellshock_flashInterruptDelayFunc called with an invalid name.
script_6853191397ec0259	0	2	concussionInterruptDelayFunc
script_6853191397ec0259	0	2	thermobaric_shellshock_interrupt_delay
script_6853191397ec0259	0	2	thermobaric_grenade
script_6853191397ec0259	0	1	shellshock_stunInterruptDelayFunc called with an invalid name.
script_6853191397ec0259	0	2	gasInterruptDelayFunc
script_6853191397ec0259	0	2	lastStandInterruptDelayFunc
script_6853191397ec0259	0	1	death
script_6853191397ec0259	0	1	bloodFXNova
script_6853191397ec0259	0	1	bloodFXDoom
script_6853191397ec0259	0	1	iw9_me_sword01
script_6853191397ec0259	0	1	bloodFX
script_6853191397ec0259	0	1	iw9_me_sword01_mp
script_6853191397ec0259	0	1	rec_pickaxe
script_6853191397ec0259	0	2	meleeBlood
script_6853191397ec0259	0	1	neutral
scripts\engine\scriptable_door.gsc	0	1	
scripts\common\utility.gsc	0	5	
scripts\common\utility.gsc	0	3	mp_
scripts\common\utility.gsc	0	2	cp_
scripts\common\utility.gsc	0	1	zm_
scripts\common\utility.gsc	0	1	cp_jup_
scripts\common\utility.gsc	0	11	_
scripts\common\utility.gsc	0	2	wm
scripts\common\utility.gsc	0	2	_vm
scripts\common\utility.gsc	0	2	j_b_loader
scripts\common\utility.gsc	0	2	j_b_loader_01
scripts\common\utility.gsc	0	2	j_b_loader_02
scripts\common\utility.gsc	0	2	j_b_loader_03
scripts\common\utility.gsc	0	2	j_b_loader_04
scripts\common\utility.gsc	0	2	j_b_loader_05
scripts\common\utility.gsc	0	2	j_b_loader_06
scripts\common\utility.gsc	0	2	j_shell
scripts\common\utility.gsc	0	2	j_shell_fired
scripts\common\utility.gsc	0	2	tag_sight_on
scripts\common\utility.gsc	0	8	reflex
scripts\common\utility.gsc	0	8	holo
scripts\common\utility.gsc	0	7	acog
scripts\common\utility.gsc	0	11	scope
scripts\common\utility.gsc	0	1	Must run utility::make_weapon_and_attach() on an ent or AI.
scripts\common\utility.gsc	0	1	att_wm_laser
scripts\common\utility.gsc	0	1	hybrid_west
scripts\common\utility.gsc	0	1	thermalsnpr
scripts\common\utility.gsc	0	6	thermal
scripts\common\utility.gsc	0	4	minireddot
scripts\common\utility.gsc	0	11	snprscope
scripts\common\utility.gsc	0	5	vzscope
scripts\common\utility.gsc	0	1	Must define an array of possible attachments!
scripts\common\utility.gsc	0	1	nightwar
scripts\common\utility.gsc	0	1	scopes
scripts\common\utility.gsc	0	1	therm
scripts\common\utility.gsc	0	1	nvg
scripts\common\utility.gsc	0	6	grip
scripts\common\utility.gsc	0	1	ub_
scripts\common\utility.gsc	0	3	glmini
scripts\common\utility.gsc	0	4	iw9_
scripts\common\utility.gsc	0	2	front_
scripts\common\utility.gsc	0	4	bar
scripts\common\utility.gsc	0	2	slide_
scripts\common\utility.gsc	0	3	barlong
scripts\common\utility.gsc	0	2	guard_
scripts\common\utility.gsc	0	2	barcust
scripts\common\utility.gsc	0	2	back_
scripts\common\utility.gsc	0	6	stock
scripts\common\utility.gsc	0	18	mag_
scripts\common\utility.gsc	0	3	cal
scripts\common\utility.gsc	0	3	drums
scripts\common\utility.gsc	0	1	xmag
scripts\common\utility.gsc	0	3	xmags
scripts\common\utility.gsc	0	5	rack
scripts\common\utility.gsc	0	2	mmags
scripts\common\utility.gsc	0	2	box_
scripts\common\utility.gsc	0	2	xmags_
scripts\common\utility.gsc	0	1	xmagslrg
scripts\common\utility.gsc	0	3	ammo_
scripts\common\utility.gsc	0	5	hybrid
scripts\common\utility.gsc	0	11	ironsdefault_
scripts\common\utility.gsc	0	2	irons
scripts\common\utility.gsc	0	1	wounded_
scripts\common\utility.gsc	0	1	gripcust_
scripts\common\utility.gsc	0	2	grip_
scripts\common\utility.gsc	0	1	griprail
scripts\common\utility.gsc	0	10	iw8_ironsdefault_
scripts\common\utility.gsc	0	1	iw8_front_
scripts\common\utility.gsc	0	1	iw8_back_
scripts\common\utility.gsc	0	1	iw8_slide_
scripts\common\utility.gsc	0	6	iw8_mag_
scripts\common\utility.gsc	0	4	bar_
scripts\common\utility.gsc	0	1	barsil
scripts\common\utility.gsc	0	1	barbrake
scripts\common\utility.gsc	0	1	barcomp
scripts\common\utility.gsc	0	1	bartube
scripts\common\utility.gsc	0	1	barsil_
scripts\common\utility.gsc	0	2	select
scripts\common\utility.gsc	0	3	ub
scripts\common\utility.gsc	0	2	iw9_select
scripts\common\utility.gsc	0	1	stockno
scripts\common\utility.gsc	0	2	stockr
scripts\common\utility.gsc	0	1	stockno_
scripts\common\utility.gsc	0	1	stockp
scripts\common\utility.gsc	0	9	ironsdefault
scripts\common\utility.gsc	0	2	fourx
scripts\common\utility.gsc	0	1	snscope
scripts\common\utility.gsc	0	2	iw9_minireddot
scripts\common\utility.gsc	0	1	pgolf1_scope
scripts\common\utility.gsc	0	1	mike24_scope
scripts\common\utility.gsc	0	1	shscope
scripts\common\utility.gsc	0	2	arscope
scripts\common\utility.gsc	0	2	dmscope
scripts\common\utility.gsc	0	10	iw9_ironsdefault
scripts\common\utility.gsc	0	1	piscope
scripts\common\utility.gsc	0	2	drum_
scripts\common\utility.gsc	0	2	belt_
scripts\common\utility.gsc	0	1	magheli_
scripts\common\utility.gsc	0	2	magheligrip_
scripts\common\utility.gsc	0	1	ballistics
scripts\common\utility.gsc	0	2	rec_
scripts\common\utility.gsc	0	2	toprail_
scripts\common\utility.gsc	0	3	other
scripts\common\utility.gsc	0	4	|
scripts\common\utility.gsc	0	1	iw8
scripts\common\utility.gsc	0	1	iw9
scripts\common\utility.gsc	0	1	jup
scripts\common\utility.gsc	0	1	Must specify an origin to spawn the weapon at!
scripts\common\utility.gsc	0	1	iw8_
scripts\common\utility.gsc	0	3	+
scripts\common\utility.gsc	0	1	+camo|
scripts\common\utility.gsc	0	3	weapon_
scripts\common\utility.gsc	0	1	ub_gl
scripts\common\utility.gsc	0	1	glance_finished
scripts\common\utility.gsc	0	1	newLookAt
scripts\common\utility.gsc	0	1	epic
scripts\common\utility.gsc	0	1	mars_killstreak
scripts\common\utility.gsc	0	1	iw7_jackal_support_designator
scripts\common\utility.gsc	0	3	MOD_MELEE
scripts\common\utility.gsc	0	1	shield
